EngineIntakeAirFlowRate,EngineFuelFlowRate,EngineIntakePress,EngineTorque,Nox
670.5250244,27.39999962,74,1197.991549,628.0499878
667.2249756,32.75,72,1188.574,619.4500122
659.2750244,32.59999847,72,1182.701691,610.6500244
663.9500122,32.54999924,72,1181.112799,602.0999756
663.2750244,32.5,72,1170.495958,595.7000122
659.9749756,32.25,72,1170.944554,590.4500122
657.4000244,32.15000153,70,1165.020294,585.8499756
652.25,26.70000076,70,1157.367003,578.4000244
656.7000122,31.89999962,70,1156.700553,574.75
659.5,31.89999962,70,1156.947279,571.3499756
657.4000244,31.85000038,70,1155.4685,569.2999878
653.875,31.79999924,70,1158.207245,567.1500244
651.5250244,31.85000038,70,1157.885871,566.4000244
653.2000122,31.79999924,70,1155.616232,566.0499878
652.5,31.85000038,70,1155.001032,565.7000122
649.4249878,26.54999924,70,1156.897998,565.75
648.5,31.79999924,68,1154.976414,565.7000122
650.375,31.79999924,68,1156.503296,565.4500122
646.1500244,31.75,68,1151.944943,564.9500122
648.9500122,31.64999962,68,1146.79401,564.25
649.2000122,31.70000076,68,1147.404799,564.1500244
648.0250244,31.60000038,68,1150.075438,563.2999878
647.7999878,26.29999924,68,1145.988691,562.5
646.8499756,31.54999924,68,1144.215589,561.2000122
648.2750244,31.54999924,68,1146.623057,560.5999756
648.9500122,31.54999924,68,1148.285504,559.1500244
649.2000122,31.54999924,68,1140.652247,558.5999756
644.5,31.54999924,68,1142.16277,557.2999878
645.4500122,31.45000076,68,1138.854667,557.25
648.0250244,26.25,68,1141.407009,557.2000122
652.25,31.45000076,68,1138.297154,557.0999756
645.2000122,31.39999962,68,1143.432756,556.9000244
649.2000122,31.35000038,68,1138.07915,557.0499878
644.2750244,31.54999924,68,1139.194296,557
643.7999878,31.39999962,68,1141.21219,556.8499756
649.6500244,31.39999962,68,1140.336089,556.2000122
644.9749756,26.20000076,66,1140.700957,555.5999756
646.1500244,31.35000038,66,1139.947129,555.5999756
650.125,31.45000076,66,1132.963985,555.2000122
651.2999878,31.39999962,66,1128.74891,555.4500122
645.9249878,31.29999924,66,1136.747956,555.2000122
647.0750122,31.14999962,66,1130.575504,555.25
644.9749756,31.35000038,66,1131.901141,555.2999878
650.5999756,31.20000076,66,1131.8288,555.5499878
652.7249756,26,66,1124.429238,556.3499756
647.5499878,31.14999962,66,1116.638494,556.75
648.25,31.10000038,66,1124.693167,556.8499756
651.2999878,31.14999962,66,1122.657111,557.2000122
647.5750122,31.10000038,66,1125.101194,557.75
645.4500122,31,66,1122.657111,558.5999756
642.6500244,31.10000038,66,1123.734104,559
644.9749756,25.85000038,66,1113.786531,559.25
644.9749756,31.04999924,66,1118.165498,559.8499756
648.0250244,30.95000076,66,1114.474397,561.25
644.5,31,66,1114.331982,562.3499756
644.9749756,30.89999962,66,1115.900315,563.0499878
642.6500244,30.95000076,66,1108.961116,563.1500244
644.75,30.79999924,66,1106.693085,563.25
644.9749756,25.64999962,66,1107.40084,562.75
644.5,30.79999924,66,1107.967674,562.6500244
643.5750122,30.75,66,1107.04685,562.7000122
641.9249878,30.75,66,1110.312079,562.6500244
642.6500244,30.70000076,66,1108.204035,562.5499878
640.2750244,30.79999924,66,1107.164822,563.0999756
638.6500244,25.54999924,66,1099.985124,562.7999878
638.4000244,30.64999962,64,1105.491953,562.6500244
637.9500122,30.64999962,64,1111.024472,562.4000244
640.5250244,30.70000076,64,1105.562603,562.2999878
640.9749756,30.75,64,1107.141202,562.3499756
642.1749878,30.64999962,64,1099.375366,562.2999878
637.25,30.64999962,64,1097.690347,562
638.4000244,30.60000038,64,1098.836595,561.75
638.6500244,25.45000076,64,1099.985124,561.75
641.9249878,30.5,64,1089.953784,561.8499756
636.7750244,30.45000076,64,1094.405071,561.75
640.2999878,30.35000038,64,1089.304329,561.9500122
636.2999878,30.5,64,1081.727683,561.5999756
637,30.35000038,64,1082.811256,561.5999756
634.2000122,30.29999924,64,1082.834359,560.9000244
629.9749756,25.14999962,64,1075.472119,560.0499878
635.375,30.10000038,64,1074.761539,559.3499756
640.0499878,30.14999962,64,1075.885264,558.8499756
637.7249756,30.04999924,64,1075.701567,558.0499878
635.3499756,30.04999924,64,1083.273039,557.5
636.0750122,30.14999962,64,1076.13788,557.5
631.8499756,30.14999962,62,1084.985156,557.7999878
638.1749878,25.10000038,62,1091.883601,557.7999878
636.0750122,30.29999924,62,1084.359826,558.25
633.0250244,30.29999924,62,1090.929533,558.3499756
637.0250244,30.29999924,62,1090.836443,558.75
631.5999756,30.35000038,64,1089.03211,559.0499878
635.375,30.25,64,1097.013158,559.7000122
630.9249878,30.39999962,64,1094.077589,559.6500244
631.625,25.29999924,64,1090.162694,560.0999756
634.9000244,30.45000076,64,1090.720216,560.2000122
635.125,30.35000038,64,1094.171119,560.25
636.7750244,30.29999924,64,1083.596612,559.5499878
633.5,30.35000038,64,1092.582824,557.5
634.9000244,30.35000038,64,1092.676213,554.4500122
633.7249756,30.35000038,64,1090.790017,553.1500244
635.8499756,25.29999924,64,1090.929533,550.75
634.9000244,30.39999962,64,1093.072836,548.7999878
635.5999756,30.35000038,64,1092.372986,547.25
639.125,30.35000038,64,1091.720646,546.75
636.0750122,30.35000038,64,1082.280738,545.9000244
633.9500122,30.29999924,64,1083.434801,546
633.5,30.25,64,1083.665909,545.5999756
633.25,30.25,64,1082.811256,544.5999756
632.7999878,25.10000038,64,1082.903672,543.8499756
635.125,30.14999962,64,1083.596612,543.5
633.9749756,30.20000076,64,1082.972881,543.3499756
632.2999878,30.20000076,64,1075.013515,542.8499756
635.375,30.14999962,64,1076.02305,542.5999756
633.0250244,30.04999924,64,1074.555302,542.5499878
632.0750122,30,64,1066.664814,542.8499756
634.6500244,25,62,1067.98532,543.0499878
633.0250244,29.89999962,62,1068.258856,543
634.6500244,29.79999924,62,1064.826184,542.6500244
635.1500244,29.89999962,62,1057.710614,542.6500244
630.6749878,29.75,62,1059.448309,542.5499878
630.4500122,29.60000038,62,1050.939926,542.4500122
628.7999878,29.60000038,62,1052.758688,542.5
627.4000244,24.54999924,62,1060.2627,542.5999756
628.8250122,29.54999924,62,1059.086747,543.0499878
631.1500244,29.70000076,62,1059.041638,543.5499878
628.7999878,29.70000076,62,1058.026214,544.75
626.7000122,29.64999962,62,1070.132277,546.5
628.5750122,29.70000076,62,1066.051306,547.2999878
626.4500122,29.79999924,62,1068.829312,548.7000122
632.7999878,24.85000038,62,1067.689008,550.0999756
628.3499756,29.89999962,62,1069.583314,550.5999756
628.3250122,29.79999924,62,1075.013515,550.4000244
629.0499878,29.89999962,62,1069.651862,550.4000244
629.9749756,29.95000076,62,1066.596648,550.4500122
627.4000244,29.89999962,62,1068.304514,550.9500122
626.9249878,29.89999962,62,1076.735299,550.2999878
626.4749756,24.89999962,62,1074.784359,550.5
628.3250122,29.89999962,62,1080.149254,550.25
631.375,29.95000076,62,1075.105294,550.3499756
629.0499878,30.04999924,62,1076.850281,549.5999756
629.7249756,30.10000038,62,1085.773556,549.25
630.2000122,30.14999962,62,1084.730301,547.3499756
629.75,30.14999962,62,1083.804644,546.3499756
629.5,25.14999962,62,1087.214153,545.5499878
633.0250244,30.14999962,62,1084.290439,544.7000122
633.25,30.29999924,64,1094.756187,544.2999878
634.2000122,30.25,64,1093.142939,543.8499756
630.6749878,30.39999962,64,1094.685877,543.7999878
632.7750244,30.45000076,64,1101.559417,543.9500122
633.5,30.54999924,64,1102.14802,544
634.9000244,25.39999962,64,1100.243315,544.5
636.2999878,30.60000038,64,1104.01224,544.5499878
636.0750122,30.64999962,64,1100.595559,544.5999756
638.4000244,30.64999962,64,1104.083108,544.75
639.0999756,30.70000076,64,1110.05119,544.2999878
638.2000122,30.75,64,1109.932602,543.9500122
643.3499756,25.64999962,64,1109.482108,544.0999756
640.2750244,30.79999924,64,1115.270283,543.5999756
644.5,30.79999924,64,1115.353329,543.2999878
641.7000122,31,64,1119.19377,543.0499878
640.0499878,30.85000038,64,1118.404473,542.5
640.75,30.89999962,64,1119.984299,542.2000122
641,30.89999962,64,1111.048258,541.7999878
639.8250122,25.70000076,64,1119.098056,541.7999878
646.5999756,30.89999962,64,1119.5051,541.75
641.9249878,31.04999924,66,1128.473294,541.9000244
642.625,31,66,1135.046856,541.6500244
642.875,31.20000076,66,1127.266655,540.5
642.6500244,31.20000076,66,1136.066952,540.5999756
649.4249878,26.04999924,66,1138.332121,539.1500244
648.0250244,31.35000038,66,1143.041681,538.25
647.7750244,31.35000038,66,1146.079316,537.3499756
648.2750244,31.54999924,66,1144.950537,537.1500244
649.6749878,31.60000038,66,1152.142036,536.8499756
645.9249878,31.64999962,66,1153.54867,537
645.6749878,26.39999962,68,1161.431307,536.7999878
647.5750122,31.79999924,68,1164.223438,536.7000122
654.0999756,31.85000038,68,1170.111508,536.8499756
652.0250244,32,68,1180.950429,536.5499878
652.25,32.09999847,68,1181.051834,537
654.5999756,32.25,68,1188.53906,536.8499756
654.3499756,26.95000076,68,1207.601814,537
657.875,32.54999924,68,1214.067455,537.1500244
658.7999878,32.84999847,68,1233.626429,537.25
660.2249756,33,68,1231.293532,537.5499878
657.4000244,33.29999924,70,1250.424724,537.9500122
658.3499756,33.54999924,70,1257.459632,538.25
663.7249756,28.04999924,70,1274.17117,538.5
666.2999878,33.95000076,70,1282.170933,538.75
666.0750122,34.29999924,70,1290.667696,539.0499878
668.4000244,34.59999847,72,1299.615766,539.7999878
672.4000244,34.84999847,72,1308.010073,540.4500122
675.6749878,29.29999924,72,1324.719915,540.7000122
678.0250244,35.5,72,1331.972346,540.6500244
678.25,35.95000076,72,1340.281032,541
678.7249756,36.25,76,1358.715046,541.5
682.9500122,36.59999847,76,1358.539291,541.5
686.9249878,30.70000076,76,1376.015011,541.0999756
693.0250244,37.25,76,1384.374043,540.0499878
695.375,37.70000076,76,1399.103983,537.9500122
700.5250244,37.95000076,80,1408.487299,535.4500122
707.7750244,38.40000153,80,1416.47962,533.0999756
712,32.25,80,1426.406406,529.0999756
716.7000122,38.90000153,80,1434.837392,524.25
721.8499756,39.34999847,80,1442.959009,520
726.0750122,39.65000153,86,1462.733788,515.4500122
731.4749756,40.04999924,86,1470.170796,512.0999756
741.0750122,33.65000153,86,1487.71904,508.6499939
747.6500244,40.79999924,86,1496.566971,505.4500122
755.125,41.29999924,86,1513.595081,504.3999939
763.0999756,41.79999924,92,1529.805848,503.3999939
774.125,35,92,1538.841389,503.1499939
780.2249756,42.54999924,92,1555.489079,503.25
788.6500244,42.95000076,92,1563.153553,506.2000122
793.3250122,43.40000153,92,1581.544026,513.2000122
799.4249878,43.84999847,100,1597.204439,521.5
813.0250244,36.75,100,1609.175711,534.6500244
817.25,44.59999847,100,1625.623981,548
824.0499878,45,100,1633.527778,567.8499756
836.7000122,45.5,100,1661.831035,588.7000122
846.0750122,38.25,108,1676.188589,608.7999878
854.9749756,46.40000153,108,1694.699003,629.0999756
860.8499756,46.90000153,108,1712.990179,647.0999756
871.1500244,47.40000153,108,1726.426501,665.4500122
903.75,48.75,116,1779.552848,714.0999756
916.375,49.29999924,116,1810.451432,728.5
926.4500122,41.40000153,116,1834.679247,745
941,50.84999847,124,1870.364525,772
956,42.75,124,1894.8342,785.0999756
968.2000122,51.90000153,124,1910.151343,798.7000122
973.3250122,52.5,124,1936.443767,812.0499878
986.2249756,53.15000153,124,1957.500145,826.4000244
1000.775024,44.65000153,134,1988.957919,841.2000122
1011.775024,54.25,134,1997.183884,856.1500244
1016.924988,54.95000076,134,2023.0056,866.4500122
1033.324951,46.20000076,134,2029.455152,871.6500244
1043.875,56,134,2058.380688,874.2999878
1050.449951,56.54999924,146,2077.071898,876.6500244
1064.525024,57.25,146,2103.812288,880.1500244
1076.224976,48.04999924,146,2125.552707,883.0499878
1082.800049,58.29999924,146,2143.557394,884
1089.574951,58.84999847,146,2158.836839,885.4500122
1108.099976,49.5,156,2179.008716,886.9000244
1118.199951,59.95000076,156,2188.01375,887.6500244
1129.675049,60.40000153,156,2204.199533,888.3499756
1143.25,60.84999847,156,2223.498506,892
1152.175049,51.09999847,156,2199.679666,896.0499878
1154.025024,61.90000153,166,2197.844037,902.1500244
1161.300049,61.20000076,166,2138.559326,907.25
1171.375,50.65000153,166,2131.811018,914.7000122
1164.824951,59.90000153,166,2100.454655,925.75
1164.125,59.45000076,166,2086.909985,938.5
1160.849976,48.95000076,168,2095.925341,951.4000244
1153.800049,58.40000153,168,2087.277987,965.3499756
1145.125,58.09999847,168,2051.081309,974.8499756
1147.949951,48.15000153,168,2043.709598,985.2000122
1135.525024,57.59999847,168,2039.340503,998.7000122
1134.599976,57.09999847,162,2030.465516,1007.950012
1132.224976,47.15000153,162,2024.585849,1013.150024
1124.275024,56.75,162,2017.531378,1018.450012
1117.25,56.34999847,162,2014.370595,1023.700012
1120.050049,46.84999847,162,2001.975576,1031.150024
1113.25,56,158,1999.23433,1037.199951
1112.775024,55.90000153,158,2011.40119,1044.5
1104.824951,46.5,158,2013.851836,1052.199951
1103.650024,55.95000076,158,2002.551203,1058.300049
1099.900024,55.84999847,158,2018.869885,1063.099976
1099.425049,46.34999847,154,2006.50149,1066.25
1091.224976,55.90000153,154,2002.861426,1070.599976
1093.574951,55.90000153,154,2022.492785,1073.5
1090.050049,46.54999924,154,2015.593363,1075.25
1079.050049,56,154,2029.830861,1076.650024
1082.550049,55.79999924,152,2015.146575,1076.800049
1076.699951,46.54999924,152,2010.824781,1077.25
1077.175049,55.95000076,152,2033.658352,1075.699951
1074.599976,46.59999847,152,2025.813894,1073.599976
1057.474976,56.15000153,152,2027.11836,1069.449951
1051.375,56.15000153,148,2032.711351,1063.5
1048.324951,46.75,148,2026.758416,1059.099976
1039.449951,56.34999847,148,2046.626672,1049.400024
1038.025024,56.15000153,148,2047.445944,1031.949951
1035.675049,47.15000153,148,2046.535584,1014.450012
1026.775024,56.45000076,146,2055.94157,997.9000244
1030.525024,47.04999924,146,2038.451553,976.25
1020.450012,56.54999924,146,2046.717546,951.7999878
1022.775024,56.45000076,146,2033.394364,930.2000122
1017.849976,47.04999924,146,2039.31331,898.7000122
1011.775024,56.20000076,146,2031.268036,876.7999878
1015.525024,56.40000153,146,2039.767065,859.25
1007.099976,46.70000076,146,2042.129719,843.5499878
1007.325012,56.25,146,2030.951621,830.7999878
1004.974976,46.79999924,146,2039.31331,819.2000122
1002.625,56,144,2023.894818,807.9500122
1001,56.20000076,144,2024.210138,800.8499756
997.9500122,46.65000153,144,2039.31331,792.3499756
996.5250244,56.20000076,144,2026.556666,782.7000122
993.75,46.90000153,144,2041.90229,769.7999878
992.0750122,56.15000153,144,2047.76485,757.7000122
993.5,56.34999847,144,2024.570907,740.8499756
994.6500244,47,144,2034.572662,727.2999878
990.4249878,56.09999847,144,2032.036535,710.7999878
992.3250122,46.90000153,144,2016.693034,695.3499756
990.4500122,56.34999847,146,2023.894818,685.4500122
983.4000244,55.95000076,146,2024.706091,678.3499756
987.625,46.59999847,146,2034.255217,671.2999878
986.6749878,56.09999847,146,2017.187387,663.4500122
991.1500244,56.20000076,146,2022.949008,657.5999756
986.9249878,46.5,146,2018.041722,652.5499878
981.0750122,55.79999924,146,2022.723956,646.9500122
992.0750122,46.59999847,146,2025.56319,642.6500244
982.9500122,56,146,2007.602241,639.5999756
985.7750244,56,146,2016.827734,638.7000122
986.25,46.54999924,146,2015.032045,637.3499756
981.7750244,55.70000076,146,2013.911363,636.2000122
990.7000122,46.34999847,146,2013.060521,634.9000244
982.7000122,55.75,146,2017.63697,634.0999756
990.2000122,55.79999924,146,2019.892451,633.7999878
986.2249756,46.45000076,146,2016.558133,633.9000244
986.6749878,55.79999924,146,1994.343128,633.75
991.1500244,55.90000153,146,1990.892808,634.2000122
988.0999756,45.90000153,146,1983.520753,634.5
989.75,55.09999847,146,1973.68656,634.4500122
983.4249878,45.75,146,1991.387086,636.0499878
991.1500244,54.79999924,146,1981.216698,638.0499878
975.2249756,55.15000153,146,1971.932231,639.6500244
990.4500122,45.59999847,146,1976.502857,642.2000122
981.0750122,54.95000076,146,1964.62423,646.4000244
991.1500244,54.54999924,142,1958.743016,650.2000122
987.875,45.45000076,142,1952.285568,654.6500244
975.2000122,54.25,142,1946.288808,662.25
973.8250122,53.84999847,142,1928.207098,667.7999878
967.4749756,44.70000076,142,1956.47449,676
982.0250244,53.65000153,140,1954.317977,679.4500122
980.1500244,45.20000076,140,1956.365068,687.9500122
974.9749756,54.15000153,140,1941.471497,694.4500122
967.25,54.04999924,140,1936.625256,698.5999756
972.625,44.79999924,140,1934.441163,703.7000122
959.75,53.54999924,138,1935.625289,708.1500244
965.8499756,53.29999924,138,1957.265778,711.2000122
968.6500244,44.75,138,1960.346694,714.2000122
962.3250122,54.04999924,138,1957.877877,718.8499756
979.1749878,53.90000153,138,1918.953406,723.0499878
956.7000122,44.84999847,136,1907.687578,725.7999878
949.6749878,53.20000076,136,1921.165332,726.9000244
972.4000244,53.15000153,136,1939.450545,729.5999756
962.7750244,44.40000153,136,1921.242851,730
965.375,53.25,136,1901.73301,730.7999878
956.2249756,53.04999924,136,1884.340487,730.9500122
953.875,43.65000153,136,1900.859713,731.1500244
948.5,52.09999847,136,1895.830255,731.0999756
956.25,52.59999847,136,1880.600781,731.7000122
956,43.65000153,136,1887.793073,734.9000244
945.2249756,52,132,1868.573893,736.7999878
945.4500122,52.04999924,132,1851.791778,737.0499878
944.75,43.04999924,132,1870.676234,734.6500244
938.6500244,51.45000076,132,1855.618091,731.7999878
939.125,51.70000076,132,1878.853973,732.1500244
939.5999756,42.84999847,130,1864.500942,732.7000122
936.7750244,51.90000153,130,1855.536634,733.75
934.9000244,51.65000153,130,1874.420964,735.6500244
935.375,42.84999847,130,1853.825106,742.7000122
932.5499878,51.5,130,1842.119636,751.9500122
931.4000244,51.40000153,128,1850.817404,759.0999756
934.9000244,51.09999847,128,1850.087346,764.2000122
930.4500122,42.75,128,1858.255151,767.5
929.7249756,51.09999847,128,1845.597491,769.3499756
922.4749756,51.09999847,128,1829.615194,770.2000122
927.875,42.45000076,128,1839.055713,771.4000244
922.25,50.84999847,128,1822.735925,771.5499878
919.9000244,50.84999847,128,1807.451016,771.4500122
922.9500122,50.54999924,128,1816.532858,771
919.6749878,42.04999924,128,1810.016512,770.4000244
917.5499878,50.40000153,126,1807.687564,768.5
912.6500244,50.09999847,126,1793.412075,765.5499878
910.2999878,41.79999924,126,1790.948656,762.0499878
912.4000244,49.75,126,1784.566209,759.0499878
911,49.90000153,126,1787.012553,755.4000244
910.5250244,49.45000076,124,1768.618831,753.9500122
910.0499878,41.29999924,124,1765.318746,753.4000244
908.4249878,49.15000153,124,1748.780779,752.1500244
897.1500244,49,124,1746.999282,751.0499878
897.875,48.75,124,1754.556334,750.4000244
897.625,40.54999924,122,1723.565845,748.7000122
897.1749878,48.5,122,1728.005393,747.9500122
892.9500122,48.20000076,122,1715.578284,747
887.5750122,48,122,1698.935633,746.0999756
886.625,47.79999924,122,1698.972352,745.3499756
882.875,39.59999847,118,1697.909224,744.5
884.9749756,47.40000153,118,1673.868619,743.6500244
880.75,47.29999924,118,1667.819948,741.5
872.5499878,46.75,118,1668.286536,740
866.7000122,46.54999924,118,1670.874761,740.0999756
868.3499756,38.75,116,1666.171549,739.8499756
868.8250122,46.45000076,116,1641.266083,739.7999878
864.5999756,46.34999847,116,1638.766319,740.3499756
856.1500244,46,116,1631.832705,740.6500244
854.0499878,45.75,116,1619.391305,741
846.5250244,37.90000153,112,1609.824187,741.9500122
848.875,45.15000153,112,1623.398842,742.7999878
847.0250244,45.15000153,112,1608.526015,743.5999756
844.6749878,45.15000153,112,1600.053115,744.4000244
837.1500244,44.79999924,112,1597.560727,745.5999756
828.9500122,44.54999924,110,1585.725535,745.7000122
832.7000122,44.40000153,110,1588.189832,745.6500244
827.3250122,36.90000153,110,1577.018942,745
829.9000244,44.04999924,110,1551.278459,744.3499756
824.5,43.84999847,110,1547.929062,743.9000244
824.0499878,43.45000076,108,1541.484942,742
822.8499756,43.29999924,108,1540.176409,739.8499756
818.6500244,42.95000076,108,1538.076127,738
813.9500122,43,108,1528.27565,734.2000122
813.9500122,42.79999924,108,1527.952192,732.25
811.1500244,35.54999924,104,1513.769698,729.25
815.125,42.40000153,104,1510.919904,724
812.5499878,41.84999847,104,1501.823486,714.9500122
804.3499756,41.84999847,104,1483.88701,709.0499878
803.6500244,41.54999924,104,1450.801502,703.3499756
800.5999756,41.20000076,102,1424.397342,699.0999756
792.875,40.29999924,102,1384.977081,693.7000122
790.75,39.25,102,1358.415092,687.4000244
785.8250122,38.25,102,1318.1699,682.0999756
777.4000244,37.25,102,1291.63798,675.75
770.8250122,36.15000153,92,1257.856811,670.6500244
757.9500122,35.29999924,92,1237.66347,668.0499878
750.6749878,34.20000076,92,1192.486545,666.4000244
738.5,27.95000076,92,1169.138198,664.5499878
730.75,32.79999924,92,1120.363281,664.4000244
718.3250122,32.15000153,78,1097.344142,666.3499756
710.8250122,31.35000038,78,1061.188142,668.0499878
699.3499756,30.79999924,78,1028.606617,669.8499756
690,30,78,987.3571554,676.8499756
678.9749756,29.14999962,78,947.0705646,684.4000244
662.3250122,28.29999924,66,917.1663505,691.25
656,27.39999962,66,881.9502788,695.2000122
645.7000122,26.64999962,66,842.836411,696.7999878
635.3499756,25.75,66,809.3128368,696.4000244
621.2999878,24.79999924,66,771.001956,695.25
608.9000244,23.64999962,50,737.4893028,693.5999756
586.1500244,22.54999924,50,708.5495016,686.4000244
573.9500122,21.39999962,50,682.6170768,675.5999756
559.9000244,20.54999924,50,522.7500202,661.5499878
549.3499756,19.60000038,50,310.3844707,645.7999878
573.5,17.14999962,42,95.22910575,619.4500122
589.4249878,11.35000038,42,0,584.2999878
588.7249756,6.599999905,42,0,556.9000244
587.3250122,3.349999905,42,0,531.7000122
572.7750244,1.149999976,42,0,488.8500061
597.1500244,0.300000012,26,0,429.3500061
662.0750122,0,26,0,370.2999878
657.625,1.950000048,26,0,308.6499939
641.2249756,2.549999952,26,0,255.6000061
622.9500122,0,26,0,210.8500061
606.2999878,0,28,0,168.4499969
587.7999878,0,28,0,147.6499939
567.1500244,0,28,0,130.0500031
548.6500244,0,28,0,107.6999969
528.7249756,0,28,0,85.94999695
509.9750061,0,26,0,70.09999847
491.9249878,0,26,0,57.40000153
472.25,0,26,0,47.25
454.1749878,0,26,0,39.84999847
435.9249878,0,26,0,33.34999847
417.875,0,20,0,28.89999962
401.4500122,0,20,0,25.95000076
384.125,0,20,0,22.54999924
368.2000122,0,20,0,19.79999924
352.25,0,20,0,17.95000076
336.7749939,0,16,0,15.69999981
321.5499878,0,16,0,14.89999962
306.2999878,0,16,0,13.80000019
291.7749939,0,16,0,13
277.7000122,0,16,0,12.60000038
264.3500061,0,14,0,12.39999962
251.4750061,0,14,0,12
246.5249939,0.200000003,14,0,11.55000019
244.4499969,1.299999952,14,0,10.89999962
243.9750061,0.949999988,14,0,9.899999619
243.25,1.5,12,0,9.800000191
243.0249939,1.049999952,12,0,12.94999981
242.5500031,1.600000024,12,0,35.29999924
241.8500061,1.049999952,12,19.25164398,71
242.8000031,1.649999976,12,0,118.1500015
243.2749939,1.149999976,10,0,160.3999939
243.75,1.700000048,10,0,197.5500031
243.9750061,1.100000024,10,0,233.1999969
243.9750061,1.649999976,10,0,260.5
243.7250061,1.100000024,10,0,287
244.1999969,1.700000048,12,0,305.25
245.1499939,1.100000024,12,0,319.25
245.375,1.700000048,12,0,332.8999939
245.3500061,1.100000024,12,0,337.8500061
244.8999939,1.649999976,12,0,343.25
245.125,1.100000024,12,0,346.4500122
245.6000061,1.75,12,0,348.0499878
245.6000061,1.149999976,12,0,349.6000061
245.6000061,1.75,12,0,350.75
245.8249969,1.149999976,12,0,351.2000122
245.6000061,1.75,12,0,352.2999878
246.0749969,1.149999976,12,0,352.9500122
245.6000061,1.75,12,0,354.3500061
246.3000031,1.149999976,12,0,354.7999878
247.25,1.75,12,0,355
247.0249939,1.149999976,12,0,355.2999878
246.5249939,1.75,12,0,355.6000061
246.7749939,1.149999976,12,0,355.6000061
247.25,1.75,12,19.12441066,355.6000061
247.7250061,1.149999976,12,0,355.5499878
246.7749939,1.75,12,0,355.5
247,1.149999976,12,19.1272841,355.1000061
247,1.75,12,19.1368669,354.7999878
247.25,1.149999976,12,0,353.8500061
246.7749939,1.75,12,19.12536915,352.75
246.7749939,1.149999976,12,19.12441066,350.2999878
247.6999969,1.75,12,19.11197178,348.75
247.25,1.200000048,12,19.13590843,347.6499939
247.5,1.149999976,12,19.10623613,345.8500061
247.7250061,1.799999952,12,19.11292787,345.1000061
247.6999969,1.149999976,12,19.1311163,344.3999939
247.7250061,1.75,12,19.12441066,343.0499878
247.4750061,1.200000048,12,19.1330324,342.3999939
247.7250061,1.799999952,12,19.11388404,341.2999878
248.1750031,1.200000048,12,19.1301584,340.8500061
248.1750031,1.799999952,12,19.11197178,340.2000122
247.9499969,1.200000048,12,19.09763852,339.5
248.1750031,1.799999952,12,19.11388404,338.8999939
248.1750031,1.200000048,12,19.11388404,337.8999939
248.4250031,1.799999952,12,19.11005874,337
248.8999939,1.200000048,12,19.07760827,335.8999939
248.875,1.799999952,12,19.06332648,333.4500122
248.875,1.149999976,12,19.07189206,331.2000122
249.3500061,1.75,12,0,329.8999939
248.6499939,1.149999976,12,19.08046649,327.75
249.125,1.75,12,0,326
249.5749969,1.149999976,12,19.06142316,323.7999878
249.8249969,1.700000048,12,0,322.6499939
249.5749969,1.149999976,12,0,320.8500061
249.5749969,1.700000048,12,0,318.7999878
250.0500031,1.649999976,12,0,316.5
248.6499939,1.100000024,12,0,312.9500122
249.8249969,1.700000048,12,0,309.1000061
249.3500061,1.149999976,12,0,305.5499878
249.3500061,1.700000048,12,0,302.3500061
249.3500061,1.100000024,12,0,301
249.3500061,1.700000048,12,0,299.2000122
249.5749969,1.100000024,12,0,298.1499939
249.5749969,1.700000048,12,0,296.75
249.5749969,1.100000024,12,0,295.3999939
249.5749969,1.700000048,12,0,293.1499939
249.5749969,1.100000024,12,0,291.3500061
249.8000031,1.700000048,12,0,289.7999878
249.8249969,1.100000024,12,0,288.7000122
249.8000031,1.649999976,12,0,286.7000122
249.3500061,1.100000024,12,0,285.25
249.5749969,1.649999976,12,0,283.8999939
249.3500061,1.100000024,12,0,282.6000061
249.8000031,1.649999976,12,0,281.8999939
249.8249969,1.100000024,12,0,281.2999878
249.5749969,1.700000048,12,0,281.2999878
249.8249969,1.100000024,12,0,281.5
249.8249969,1.649999976,12,0,281.7000122
250.0500031,1.049999952,12,0,281.7000122
249.3500061,1.649999976,12,0,281.7000122
249.3500061,1.100000024,12,0,281.7000122
248.8999939,1.700000048,12,0,281.8999939
249.3500061,1.149999976,12,19.10814724,281.8999939
249.8000031,1.700000048,12,0,282.1000061
250.0500031,1.149999976,12,1226.627707,282.1000061
299.5,1.649999976,10,1232.688068,281.2000122
397.25,13.05000019,10,883.1981446,282.3500061
479.0249939,24.54999924,10,555.333257,220.8000031
533.875,17.20000076,10,341.7126949,179.1999969
567.875,14.60000038,10,274.9358983,156.8000031
593.4249878,12.10000038,20,141.7613749,152.4499969
619.6500244,8.399999619,20,57.46406714,154
637,8.050000191,20,32.74021021,165.9499969
641,5.949999809,20,40.93754736,205.5
636.5250244,5.050000191,20,40.90247782,243.3000031
625.75,4.199999809,28,171.8787482,264
616.375,5.099999905,28,261.5461952,272.1499939
607.7000122,6.400000095,28,483.7058546,273.8500061
581.25,10.19999981,28,716.0445888,268.0499878
578.4249878,14.85000038,28,818.5050733,254.3500061
611,16.60000038,34,1047.516588,248.0500031
640.7750244,24.10000038,34,1240.880971,253.8999939
667.7000122,29.70000076,34,1468.019297,317.5499878
690.9249878,28.85000038,34,1719.568799,457.75
