time,SOI,FQ,Load
5859.92,-9.3,42.4,260.0169013
5860,-9.3,42.4,260.3238751
5860.08,-9.3,42.4,260.3850064
5860.16,-9.3,42.4,260.4481882
5860.24,-9.3,42.4,260.2670355
5860.32,-9.3,42.4,260.5706043
5860.4,-9.3,42.4,260.3927253
5860.48,-9.3,42.4,260.698499
5860.56,-9.3,42.4,260.7649448
5860.64,-9.3,42.4,260.8301735
5860.72,-9.3,42.4,260.8972344
5860.8,-9.3,42.4,260.7297216
5860.88,-9.3,42.4,261.0220742
5860.96,-9.3,42.4,261.0894131
5861.04,-9.3,42.4,261.1522814
5861.12,-9.3,42.4,260.9870698
5861.2,-9.3,42.4,261.2767367
5861.28,-9.3,42.4,261.1140074
5861.36,-9.3,42.4,261.4024145
5861.44,-9.3,42.4,261.2336927
5861.52,-9.3,42.4,261.299725
5861.6,-9.3,42.4,261.5812806
5861.68,-9.3,42.4,261.4238874
5861.76,-9.3,42.4,261.7017337
5861.84,-9.3,42.4,261.7574144
5861.92,-9.3,42.4,261.0913397
5862,-8.8,42.4,260.5393136
5862.08,-8.8,42.4,260.6442533
5862.16,-8.8,42.4,260.9187992
5862.24,-8.8,42.4,260.9752578
5862.32,-8.8,42.4,260.8148351
5862.4,-8.8,42.4,261.0949111
5862.48,-8.8,42.4,261.1549125
5862.56,-8.8,42.4,261.2202359
5862.64,-8.8,42.4,261.2768368
5862.72,-8.8,42.4,261.3401549
5862.8,-8.8,42.4,261.3955371
5862.88,-8.8,42.4,261.4581154
5862.96,-8.8,42.4,261.5134314
5863.04,-8.8,42.4,261.2864568
5863.12,-8.8,42.4,261.6252119
5863.2,-8.8,42.4,261.6836536
5863.28,-8.8,42.4,261.7353108
5863.36,-8.8,42.4,261.7880812
5863.44,-8.8,42.4,261.8441923
5863.52,-8.8,42.4,261.6240966
5863.6,-8.8,42.4,261.9487361
5863.68,-8.8,42.4,262.0055329
5863.76,-8.8,42.4,261.7807285
5863.84,-8.8,42.4,262.1056481
5863.92,-8.8,42.4,261.884033
5864,-8.8,42.4,262.2061927
5864.08,-8.8,42.4,262.2556983
5864.16,-8.8,42.4,262.3050659
5864.24,-8.8,42.4,262.3533357
5864.32,-8.8,42.4,262.4018261
5864.4,-8.8,42.4,262.4495644
5864.48,-8.8,42.4,262.2318311
5864.56,-8.8,42.4,262.2805343
5864.64,-8.8,42.4,262.591489
5864.72,-8.8,42.4,262.6375095
5864.8,-8.8,42.4,262.6877238
5864.88,-8.8,42.4,262.7327595
5864.96,-8.8,42.4,262.5152763
5865.04,-8.8,42.4,262.8201077
5865.12,-8.8,42.4,262.6023444
5865.2,-8.8,42.4,262.899021
5865.28,-8.8,42.4,262.9379993
5865.36,-8.8,42.4,262.9794921
5865.44,-8.8,42.4,263.0222986
5865.52,-8.8,42.4,263.0696534
5865.6,-8.8,42.4,263.1138144
5865.68,-8.8,42.4,263.1439061
5865.76,-8.8,42.4,262.9320448
5865.84,-8.8,42.4,262.974849
5865.92,-8.8,42.4,263.2730123
5866,-8.8,42.4,263.0503459
5866.08,-8.8,42.4,263.0909999
5866.16,-8.8,42.4,263.3861268
5866.24,-8.8,42.4,263.4274488
5866.32,-8.8,42.4,263.2055147
5866.4,-8.8,42.4,263.4929879
5866.48,-8.8,42.4,263.2863923
5866.56,-8.8,42.4,263.577367
5866.64,-8.8,42.4,263.6015435
5866.72,-8.8,42.4,263.6400907
5866.8,-8.8,42.4,263.6799561
5866.88,-8.8,42.4,263.4759998
5866.96,-8.8,42.4,263.7459587
5867.04,-8.8,42.4,263.7841819
5867.12,-8.8,42.4,263.8297911
5867.2,-8.8,42.4,263.6149205
5867.28,-8.8,42.4,263.8818174
5867.36,-8.8,42.4,263.9199541
5867.44,-8.8,42.4,263.721108
5867.52,-8.8,42.4,263.9920049
5867.6,-8.8,42.4,263.7759126
5867.68,-8.8,42.4,264.0523379
5867.76,-8.8,42.4,263.8509143
5867.84,-8.8,42.4,264.1230487
5867.92,-8.8,42.4,263.9055247
5868,-8.8,42.4,264.176722
5868.08,-8.8,42.4,263.9773616
5868.16,-8.8,42.4,264.2355581
5868.24,-8.8,42.4,264.2691938
5868.32,-8.8,42.4,264.302351
5868.4,-8.8,42.4,264.3351611
5868.48,-8.8,42.4,264.3563733
5868.56,-8.8,42.4,264.3855164
5868.64,-8.8,42.4,264.4224754
5868.72,-8.8,42.4,264.4392337
5868.8,-8.8,42.4,264.4722291
5868.88,-8.8,42.4,264.5097731
5868.96,-8.8,42.4,264.5274281
5869.04,-8.8,42.4,264.5568524
5869.12,-8.8,42.4,264.5911239
5869.2,-8.8,42.4,264.6133744
5869.28,-8.8,42.4,264.6358204
5869.36,-8.8,42.4,264.6647556
5869.44,-8.8,42.4,264.4582377
5869.52,-8.8,42.4,264.7136186
5869.6,-8.8,42.4,264.7422739
5869.68,-8.8,42.4,264.7665909
5869.76,-8.8,42.4,264.7909586
5869.84,-8.8,42.4,264.5895454
5869.92,-8.8,42.4,264.5341486
5870,-8.8,42.4,264.4964775
5870.08,-8.8,42.4,264.2419977
5870.16,-8.8,42.4,264.2689921
5870.24,-8.8,42.4,264.5864714
5870.32,-8.8,42.4,264.6260638
5870.4,-8.8,42.4,264.3560495
5870.48,-8.8,42.4,264.6727588
5870.56,-8.8,42.4,264.7047107
5870.64,-8.8,42.4,264.4381455
5870.72,-8.8,42.4,264.464521
5870.8,-8.8,42.4,264.7844109
5870.88,-8.8,42.4,264.8063375
5870.96,-8.8,42.4,264.8321419
5871.04,-8.8,42.4,264.5783521
5871.12,-8.8,42.4,264.8810282
5871.2,-8.8,42.4,264.9062127
5871.28,-8.8,42.4,264.9376437
5871.36,-8.8,42.4,264.6737649
5871.44,-8.8,42.4,264.982727
5871.52,-8.8,42.4,265.0141489
5871.6,-8.8,42.4,265.0303693
5871.68,-8.8,42.4,264.7720594
5871.76,-8.8,42.4,265.0854456
5871.84,-8.8,42.4,265.1013542
5871.92,-8.8,42.4,265.1249624
5872,-8.8,42.4,265.1549044
5872.08,-8.8,42.4,265.1705676
5872.16,-8.8,42.4,265.1931936
5872.24,-8.8,42.4,265.2222326
5872.32,-8.8,42.4,264.9574082
5872.4,-8.8,42.4,265.2609482
5872.48,-8.8,42.4,265.0126979
5872.56,-8.8,42.4,265.3019391
5872.64,-8.8,42.4,265.3227976
5872.72,-8.8,42.4,265.3489378
5872.8,-8.8,42.4,265.0896286
5872.88,-8.8,42.4,265.3914224
5872.96,-8.8,42.4,265.1320504
5873.04,-8.8,42.4,265.4268591
5873.12,-8.8,42.4,265.4516827
5873.2,-8.8,42.4,265.4716222
5873.28,-8.8,42.4,265.495539
5873.36,-8.8,42.4,265.2325188
5873.44,-8.8,42.4,265.5283431
5873.52,-8.8,42.4,265.5530304
5873.6,-8.8,42.4,265.5701508
5873.68,-8.8,42.4,265.3194023
5873.76,-8.8,42.4,265.6054243
5873.84,-8.8,42.4,265.6241852
5873.92,-8.8,42.4,279.7148851
5874,-8.8,48.7,296.2654023
5874.08,-8.8,48.7,296.0342078
5874.16,-8.8,48.7,296.1733009
5874.24,-8.8,48.7,296.2207874
5874.32,-8.8,48.7,296.5778136
5874.4,-8.8,48.7,296.6370108
5874.48,-8.8,48.7,296.3932169
5874.56,-8.8,48.7,296.7506123
5874.64,-8.8,48.7,296.5223943
5874.72,-8.8,48.7,296.8624318
5874.8,-8.8,48.7,296.9266567
5874.88,-8.8,48.7,296.6908656
5874.96,-8.8,48.7,297.0449877
5875.04,-8.8,48.7,297.1016033
5875.12,-8.8,48.7,297.1643437
5875.2,-8.8,48.7,297.2233345
5875.28,-8.8,48.7,297.2779437
5875.36,-8.8,48.7,297.3417341
5875.44,-8.8,48.7,297.3920081
5875.52,-8.8,48.7,297.4555148
5875.6,-8.8,48.7,297.5035946
5875.68,-8.8,48.7,297.5576694
5875.76,-8.8,48.7,297.6097646
5875.84,-8.8,48.7,297.6618225
5875.92,-8.8,48.7,297.7120196
5876,-8.8,48.7,297.7662541
5876.08,-8.8,48.7,297.5451598
5876.16,-8.8,48.7,297.8696452
5876.24,-8.8,48.7,297.650665
5876.32,-8.8,48.7,297.9695096
5876.4,-8.8,48.7,298.021491
5876.48,-8.8,48.7,297.7962789
5876.56,-8.8,48.7,298.1189316
5876.64,-8.8,48.7,298.1623746
5876.72,-8.8,48.7,298.2134978
5876.8,-8.8,48.7,298.2567625
5876.88,-8.8,48.7,298.0432054
5876.96,-8.8,48.7,298.3489302
5877.04,-8.8,48.7,298.1315476
5877.12,-8.8,48.7,298.1795578
5877.2,-8.8,48.7,298.4849003
5877.28,-8.8,48.7,298.2788885
5877.36,-8.8,48.7,298.5749523
5877.44,-8.8,48.7,298.6242942
5877.52,-8.8,48.7,298.4156884
5877.6,-8.8,48.7,298.7248547
5877.68,-8.8,48.7,298.7627525
5877.76,-8.8,48.7,298.8092407
5877.84,-8.8,48.7,298.8567594
5877.92,-8.8,48.7,298.9019857
5878,-8.8,48.7,298.9408823
5878.08,-8.8,48.7,298.9784856
5878.16,-8.8,48.7,299.025226
5878.24,-8.8,48.7,299.0676321
5878.32,-8.8,48.7,299.1082998
5878.4,-8.8,48.7,299.1519543
5878.48,-8.8,48.7,299.1887796
5878.56,-8.8,48.7,299.23236
5878.64,-8.8,48.7,298.9447651
5878.72,-8.8,48.7,299.3049932
5878.8,-8.8,48.7,299.0231632
5878.88,-8.8,48.7,299.0598314
5878.96,-8.8,48.7,299.4238082
5879.04,-8.8,48.7,299.460182
5879.12,-8.8,48.7,299.4955163
5879.2,-8.8,48.7,299.2150402
5879.28,-8.8,48.7,299.2495895
5879.36,-8.8,48.7,299.2910388
5879.44,-8.8,48.7,299.3248953
5879.52,-8.8,48.7,299.6759437
5879.6,-8.8,48.7,299.7144872
5879.68,-8.8,48.7,299.7454424
5879.76,-8.8,48.7,299.4669957
5879.84,-8.8,48.7,299.809746
5879.92,-8.8,48.7,299.5345393
5880,-8.8,48.7,299.8841842
5880.08,-8.8,48.7,299.5994238
5880.16,-8.8,48.7,299.9474333
5880.24,-8.8,48.7,299.978247
5880.32,-8.8,48.7,300.0109831
5880.4,-8.8,48.7,300.04472
5880.48,-8.8,48.7,299.7624278
5880.56,-8.8,48.7,299.7959965
5880.64,-8.8,48.7,300.1369272
5880.72,-8.8,48.7,300.1605851
5880.8,-8.8,48.7,300.193244
5880.88,-8.8,48.7,300.2216508
5880.96,-8.8,48.7,300.248447
5881.04,-8.8,48.7,299.9781521
5881.12,-8.8,48.7,300.0059376
5881.2,-8.8,48.7,300.3348724
5881.28,-8.8,48.7,300.3662186
5881.36,-8.8,48.7,300.0912841
5881.44,-8.8,48.7,300.1159827
5881.52,-8.8,48.7,300.4474542
5881.6,-8.8,48.7,300.4728878
5881.68,-8.8,48.7,300.1972314
5881.76,-8.8,48.7,300.227984
5881.84,-8.8,48.7,300.5527674
5881.92,-8.8,48.7,304.9186208
5882,-8.8,48.7,306.0304243
5882.08,-8.8,48.7,305.6058352
5882.16,-8.8,48.7,305.5417853
5882.24,-8.8,48.7,305.4513225
5882.32,-8.8,48.7,305.7028133
5882.4,-8.8,48.7,305.6374067
5882.48,-8.8,48.7,305.5595317
5882.56,-8.8,48.7,305.4857285
5882.64,-8.8,48.7,305.1695689
5882.72,-8.8,48.7,305.3506486
5882.8,-8.8,48.7,305.0242667
5882.88,-8.8,48.7,304.9481802
5882.96,-8.8,48.7,304.8728953
5883.04,-8.8,48.7,305.0812935
5883.12,-8.8,48.7,304.7310909
5883.2,-8.8,48.7,304.9375821
5883.28,-8.8,48.7,304.8772813
5883.36,-8.8,48.7,304.5327113
5883.44,-8.8,48.7,304.7525581
5883.52,-8.8,48.7,304.682284
5883.6,-8.8,48.7,304.6176503
5883.68,-8.8,48.7,304.2703729
5883.76,-8.8,48.7,304.5001753
5883.84,-8.8,48.7,304.445295
5883.92,-8.8,48.7,324.6034892
5884,-8.8,58.6,349.2699163
5884.08,-8.8,58.6,349.6817708
5884.16,-8.8,58.6,349.4754886
5884.24,-8.8,58.6,349.7757884
5884.32,-8.8,58.6,349.7771636
5884.4,-8.8,58.6,349.4985074
5884.48,-8.8,58.6,349.8107742
5884.56,-8.8,58.6,349.8213136
5884.64,-8.8,58.6,349.8438177
5884.72,-8.8,58.6,349.846029
5884.8,-8.8,58.6,349.8621562
5884.88,-8.8,58.6,349.8777256
5884.96,-8.8,58.6,349.8855295
5885.04,-8.8,58.6,349.6089281
5885.12,-8.8,58.6,349.9114547
5885.2,-8.8,58.6,349.6325188
5885.28,-8.8,58.6,349.632363
5885.36,-8.8,58.6,349.9459429
5885.44,-8.8,58.6,349.9729082
5885.52,-8.8,58.6,349.6684973
5885.6,-8.8,58.6,350.0008364
5885.68,-8.8,58.6,350.0034499
5885.76,-8.8,58.6,349.7078957
5885.84,-8.8,58.6,350.0357843
5885.92,-8.8,58.6,350.0405218
5886,-8.8,58.6,350.0656312
5886.08,-8.8,58.6,350.0658899
5886.16,-8.8,58.6,349.7620064
5886.24,-8.8,58.6,350.1024966
5886.32,-8.8,58.6,350.1041574
5886.4,-8.8,58.6,349.815469
5886.48,-8.8,58.6,349.8180352
5886.56,-8.8,58.6,349.8286559
5886.64,-8.8,58.6,350.1642164
5886.72,-8.8,58.6,349.850615
5886.8,-8.8,58.6,349.8753857
5886.88,-8.8,58.6,350.1968003
5886.96,-8.8,58.6,350.2081308
5887.04,-8.8,58.6,349.9088428
5887.12,-8.8,58.6,350.2311844
5887.2,-8.8,58.6,349.9345569
5887.28,-8.8,58.6,349.935931
5887.36,-8.8,58.6,349.946926
5887.44,-8.8,58.6,350.2914034
5887.52,-8.8,58.6,350.2933094
5887.6,-8.8,58.6,350.3173639
5887.68,-8.8,58.6,350.3223599
5887.76,-8.8,58.6,350.3322582
5887.84,-8.8,58.6,350.3561897
5887.92,-8.8,58.6,350.0279285
5888,-8.8,58.6,350.3685461
5888.08,-8.8,58.6,350.390831
5888.16,-8.8,58.6,350.3922557
5888.24,-8.8,58.6,350.4167728
5888.32,-8.8,58.6,350.4223885
5888.4,-8.8,58.6,350.428945
5888.48,-8.8,58.6,350.4547142
5888.56,-8.8,58.6,350.4541259
5888.64,-8.8,58.6,350.4615324
5888.72,-8.8,58.6,350.4900137
5888.8,-8.8,58.6,350.4905917
5888.88,-8.8,58.6,350.5132546
5888.96,-8.8,58.6,350.1841313
5889.04,-8.8,58.6,350.5261693
5889.12,-8.8,58.6,350.2156989
5889.2,-8.8,58.6,350.5519558
5889.28,-8.8,58.6,350.5595233
5889.36,-8.8,58.6,350.5851187
5889.44,-8.8,58.6,350.2469305
5889.52,-8.8,58.6,350.6064155
5889.6,-8.8,58.6,350.615034
5889.68,-8.8,58.6,350.2802168
5889.76,-8.8,58.6,350.3046554
5889.84,-8.8,58.6,350.6464735
5889.92,-8.8,58.6,350.6479433
5890,-8.8,58.6,350.6813486
5890.08,-8.8,58.6,350.3346449
5890.16,-8.8,58.6,350.6878318
5890.24,-8.8,58.6,350.3708197
5890.32,-8.8,58.6,350.7160027
5890.4,-8.8,58.6,350.7315633
5890.48,-8.8,58.6,350.7451158
5890.56,-8.8,58.6,350.7483911
5890.64,-8.8,58.6,350.7709741
5890.72,-8.8,58.6,350.429841
5890.8,-8.8,58.6,350.7828248
5890.88,-8.8,58.6,350.4578362
5890.96,-8.8,58.6,350.8080789
5891.04,-8.8,58.6,350.8130735
5891.12,-8.8,58.6,350.8393848
5891.2,-8.8,58.6,350.8379181
5891.28,-8.8,58.6,350.4933523
5891.36,-8.8,58.6,350.5235237
5891.44,-8.8,58.6,350.870833
5891.52,-8.8,58.6,350.8769081
5891.6,-8.8,58.6,350.5551784
5891.68,-8.8,58.6,350.9038558
5891.76,-8.8,58.6,350.9100728
5891.84,-8.8,58.6,350.9400049
5891.92,-8.8,58.6,350.9363112
5892,-8.8,58.6,350.5872663
5892.08,-8.8,58.6,350.9725047
5892.16,-8.8,58.6,350.7049776
5892.24,-8.8,58.6,350.9741724
5892.32,-8.8,58.6,350.6484786
5892.4,-8.8,58.6,350.7355049
5892.48,-8.8,58.6,351.0062067
5892.56,-8.8,58.6,351.0361974
5892.64,-8.8,58.6,351.032394
5892.72,-8.8,58.6,351.036892
5892.8,-8.8,58.6,351.0669517
5892.88,-8.8,58.6,351.0644864
5892.96,-8.8,58.6,351.0677738
5893.04,-8.8,58.6,351.0980044
5893.12,-8.8,58.6,351.0953521
5893.2,-8.8,58.6,350.8302801
5893.28,-8.8,58.6,350.8604662
5893.36,-8.8,58.6,350.8569639
5893.44,-8.8,58.6,351.1307311
5893.52,-8.8,58.6,351.1596383
5893.6,-8.8,58.6,350.8883261
5893.68,-8.8,58.6,351.1615919
5893.76,-8.8,58.6,351.1894044
5893.84,-8.8,58.6,351.1894973
5893.92,-8.8,58.6,351.192434
5894,-8.8,58.6,351.219176
5894.08,-8.8,58.6,350.9459535
5894.16,-8.8,58.6,351.2226135
5894.24,-8.8,58.6,350.9757966
5894.32,-8.8,58.6,351.2509003
5894.4,-8.8,58.6,351.2520734
5894.48,-8.8,58.6,351.278047
5894.56,-8.8,58.6,351.0075679
5894.64,-8.8,58.6,351.2889374
5894.72,-8.8,58.6,351.3062857
5894.8,-8.8,58.6,351.0365203
5894.88,-8.8,58.6,351.0398715
5894.96,-8.8,58.6,351.3330235
5895.04,-8.8,58.6,351.343467
5895.12,-8.8,58.6,351.3465135
5895.2,-8.8,58.6,351.3616294
5895.28,-8.8,58.6,351.3714921
5895.36,-8.8,58.6,351.3741984
5895.44,-8.8,58.6,351.1116657
5895.52,-8.8,58.6,351.3992879
5895.6,-8.8,58.6,351.1210314
5895.68,-8.8,58.6,351.4170915
5895.76,-8.8,58.6,351.1454449
5895.84,-8.8,58.6,351.4268568
5895.92,-8.8,58.6,351.1599118
5896,-8.8,58.6,351.1748293
5896.08,-8.8,58.6,351.4518499
5896.16,-8.8,58.6,351.4605582
5896.24,-8.8,58.6,351.4834689
5896.32,-8.8,58.6,351.4854652
5896.4,-8.8,58.6,351.2042885
5896.48,-8.8,58.6,351.5098733
5896.56,-8.8,58.6,351.2242453
5896.64,-8.8,58.6,351.5135352
5896.72,-8.8,58.6,351.2496171
5896.8,-8.8,58.6,351.5329628
5896.88,-8.8,58.6,351.2508663
5896.96,-8.8,58.6,351.2753543
5897.04,-8.8,58.6,351.5596123
5897.12,-8.8,58.6,351.56116
5897.2,-8.8,58.6,351.5850078
5897.28,-8.8,58.6,351.5926363
5897.36,-8.8,58.6,351.5927553
5897.44,-8.8,58.6,351.6042535
5897.52,-8.8,58.6,351.3295071
5897.6,-8.8,58.6,351.6191252
5897.68,-8.8,58.6,351.6221888
5897.76,-8.8,58.6,351.645551
5897.84,-8.8,58.6,351.6426283
5897.92,-8.8,58.6,351.645104
5898,-8.8,58.6,351.6678869
5898.08,-8.8,58.6,351.6703585
5898.16,-8.8,58.6,351.3791093
5898.24,-8.8,58.6,351.6896762
5898.32,-8.8,58.6,351.4088725
5898.4,-8.8,58.6,351.6972558
5898.48,-8.8,58.6,351.7035753
5898.56,-8.8,58.6,351.7259929
5898.64,-8.8,58.6,351.7230962
5898.72,-8.8,58.6,351.7276646
5898.8,-8.8,58.6,351.7460954
5898.88,-8.8,58.6,351.7491586
5898.96,-8.8,58.6,351.7514586
5899.04,-8.8,58.6,351.767447
5899.12,-8.8,58.6,351.778532
5899.2,-8.8,58.6,351.7792586
5899.28,-8.8,58.6,351.4871513
5899.36,-8.8,58.6,351.8018904
5899.44,-8.8,58.6,351.5044376
5899.52,-8.8,58.6,351.8041525
5899.6,-8.8,58.6,351.823157
5899.68,-8.8,58.6,351.5293657
5899.76,-8.8,58.6,351.8294095
5899.84,-8.8,58.6,351.5420884
5899.92,-8.8,58.6,351.8536915
5900,-8.8,58.6,351.5529928
5900.08,-8.8,58.6,351.5583221
5900.16,-8.8,58.6,351.8727241
5900.24,-8.8,58.6,351.8779859
5900.32,-8.8,58.6,351.8797216
5900.4,-8.8,58.6,351.8856522
5900.48,-8.8,58.6,351.9011483
5900.56,-8.8,58.6,351.8984732
5900.64,-8.8,58.6,351.9000771
5900.72,-8.8,58.6,351.9200816
5900.8,-8.8,58.6,351.9245883
5900.88,-8.8,58.6,351.9261456
5900.96,-8.8,58.6,351.9347179
5901.04,-8.8,58.6,351.9499399
5901.12,-8.8,58.6,351.947681
5901.2,-8.8,58.6,351.9504157
5901.28,-8.8,58.6,351.9674826
5901.36,-8.8,58.6,351.9726506
5901.44,-8.8,58.6,351.9740738
5901.52,-8.8,58.6,351.6790287
5901.6,-8.8,58.6,351.6936865
5901.68,-8.8,58.6,351.6871251
5901.76,-8.8,58.6,351.6917966
5901.84,-8.8,58.6,352.014682
5901.92,-8.8,58.6,352.0228162
5902,-8.8,58.6,351.7108513
5902.08,-8.8,58.6,352.0227477
5902.16,-8.8,58.6,352.0399591
5902.24,-8.8,58.6,352.044775
5902.32,-8.8,58.6,352.0450681
5902.4,-8.8,58.6,352.0535784
5902.48,-8.8,58.6,352.0682049
5902.56,-8.8,58.6,352.0629674
5902.64,-8.8,58.6,352.0661177
5902.72,-8.8,58.6,352.0857068
5902.8,-8.8,58.6,352.0939744
5902.88,-8.8,58.6,352.0885931
5902.96,-8.8,58.6,352.0917535
5903.04,-8.8,58.6,352.1088662
5903.12,-8.8,58.6,352.1147622
5903.2,-8.8,58.6,351.8062836
5903.28,-8.8,58.6,351.8147756
5903.36,-8.8,58.6,351.8269199
5903.44,-8.8,58.6,352.1325184
5903.52,-8.8,58.6,352.1346481
5903.6,-8.8,58.6,351.8415126
5903.68,-8.8,58.6,351.8501143
5903.76,-8.8,58.6,352.1567202
5903.84,-8.8,58.6,352.1594773
5903.92,-8.8,58.6,352.174351
5904,-8.8,58.6,352.1821456
5904.08,-8.8,58.6,352.179011
5904.16,-8.8,58.6,351.872561
5904.24,-8.8,58.6,352.1995908
5904.32,-8.8,58.6,352.2002255
5904.4,-8.8,58.6,351.89206
5904.48,-8.8,58.6,352.2102337
5904.56,-8.8,58.6,352.2215321
5904.64,-8.8,58.6,352.2188739
5904.72,-8.8,58.6,351.9078561
5904.8,-8.8,58.6,351.9237755
5904.88,-8.8,58.6,352.244682
5904.96,-8.8,58.6,352.2406137
5905.04,-8.8,58.6,352.2422148
5905.12,-8.8,58.6,352.2576084
5905.2,-8.8,58.6,352.2663858
5905.28,-8.8,58.6,351.9475354
5905.36,-8.8,58.6,352.2638416
5905.44,-8.8,58.6,351.9640735
5905.52,-8.8,58.6,351.9714438
5905.6,-8.8,58.6,352.2838688
5905.68,-8.8,58.6,352.2853247
5905.76,-8.8,58.6,352.3010609
5905.84,-8.8,58.6,352.3073648
5905.92,-8.8,58.6,351.9871768
5906,-8.8,58.6,352.3055222
5906.08,-8.8,58.6,352.3200582
5906.16,-8.8,58.6,352.3280277
5906.24,-8.8,58.6,352.0068625
5906.32,-8.8,58.6,352.0095216
5906.4,-8.8,58.6,352.0240648
5906.48,-8.8,58.6,352.348259
5906.56,-8.8,58.6,352.3445237
5906.64,-8.8,58.6,352.3457982
5906.72,-8.8,58.6,352.3601401
5906.8,-8.8,58.6,352.3677959
5906.88,-8.8,58.6,352.0454647
5906.96,-8.8,58.6,352.3648531
5907.04,-8.8,58.6,352.3793275
5907.12,-8.8,58.6,352.3864181
5907.2,-8.8,58.6,352.0652071
5907.28,-8.8,58.6,352.0644903
5907.36,-8.8,58.6,352.0779441
5907.44,-8.8,58.6,352.0842909
5907.52,-8.8,58.6,352.4049884
5907.6,-8.8,58.6,352.4044656
5907.68,-8.8,58.6,352.0953009
5907.76,-8.8,58.6,352.4226272
5907.84,-8.8,58.6,352.4258772
5907.92,-8.8,58.6,352.4225752
5908,-8.8,58.6,352.4276595
5908.08,-8.8,58.6,352.4406742
5908.16,-8.8,58.6,352.1241562
5908.24,-8.8,58.6,352.4425031
5908.32,-8.8,58.6,352.443534
5908.4,-8.8,58.6,352.4584402
5908.48,-8.8,58.6,352.4651838
5908.56,-8.8,58.6,352.4625919
5908.64,-8.8,58.6,352.4604887
5908.72,-8.8,58.6,352.4775357
5908.8,-8.8,58.6,352.1590091
5908.88,-8.8,58.6,352.4797616
5908.96,-8.8,58.6,352.4769173
5909.04,-8.8,58.6,352.4941579
5909.12,-8.8,58.6,352.1742321
5909.2,-8.8,58.6,352.4950946
5909.28,-8.8,58.6,352.4955294
5909.36,-8.8,58.6,352.5069111
5909.44,-8.8,58.6,352.1901417
5909.52,-8.8,58.6,352.1931219
5909.6,-8.8,58.6,352.5139919
5909.68,-8.8,58.6,352.1945432
5909.76,-8.8,58.6,352.2059985
5909.84,-8.8,58.6,352.5353811
5909.92,-8.8,58.6,352.5306788
5910,-8.8,58.6,352.5309481
5910.08,-8.8,58.6,352.2218373
5910.16,-8.8,58.6,352.5512778
5910.24,-8.8,58.6,352.2216241
5910.32,-8.8,58.6,352.5479481
5910.4,-8.8,58.6,352.5594087
5910.48,-8.8,58.6,352.5658875
5910.56,-8.8,58.6,352.5700811
5910.64,-8.8,58.6,352.5642734
5910.72,-8.8,58.6,352.2443394
5910.8,-8.8,58.6,352.5831772
5910.88,-8.8,58.6,352.2590584
5910.96,-8.8,58.6,352.2571497
5911.04,-8.8,58.6,352.582926
5911.12,-8.8,58.6,352.5943699
5911.2,-8.8,58.6,352.2730133
5911.28,-8.8,58.6,352.6059659
5911.36,-8.8,58.6,352.6003262
5911.44,-8.8,58.6,352.6031501
5911.52,-8.8,58.6,352.2883099
5911.6,-8.8,58.6,352.6204868
5911.68,-8.8,58.6,352.6179018
5911.76,-8.8,58.6,352.6158838
5911.84,-8.8,58.6,352.6266154
5911.92,-8.8,58.6,352.3040147
5912,-8.8,58.6,352.303837
5912.08,-8.8,58.6,352.3022698
5912.16,-8.8,58.6,352.6348457
5912.24,-8.8,58.6,352.6483712
5912.32,-8.8,58.6,352.6520817
5912.4,-8.8,58.6,352.6495172
5912.48,-8.8,58.6,352.3180098
5912.56,-8.8,58.6,352.657874
5912.64,-8.8,58.6,352.3335923
5912.72,-8.8,58.6,352.6672489
5912.8,-8.8,58.6,352.6633117
5912.88,-8.8,58.6,352.3323801
5912.96,-8.8,58.6,352.6791204
5913.04,-8.8,58.6,352.3504508
5913.12,-8.8,58.6,352.6767482
5913.2,-8.8,58.6,352.6757867
5913.28,-8.8,58.6,352.3545676
5913.36,-8.8,58.6,352.3611277
5913.44,-8.8,58.6,352.3646679
5913.52,-8.8,58.6,352.6915783
5913.6,-8.8,58.6,352.6916002
5913.68,-8.8,58.6,352.7082673
5913.76,-8.8,58.6,352.3774563
5913.84,-8.8,58.6,352.7069303
5913.92,-8.8,58.6,352.3723788
5914,-8.8,58.6,352.7110981
5914.08,-8.8,58.6,352.3895363
5914.16,-8.8,58.6,352.3928592
5914.24,-8.8,58.6,352.3883327
5914.32,-8.8,58.6,352.7186659
5914.4,-8.8,58.6,352.7351281
5914.48,-8.8,58.6,352.7367842
5914.56,-8.8,58.6,352.4040392
5914.64,-8.8,58.6,352.7338752
5914.72,-8.8,58.6,352.7367695
5914.8,-8.8,58.6,352.7500073
5914.88,-8.8,58.6,352.7528701
5914.96,-8.8,58.6,352.7495193
5915.04,-8.8,58.6,352.7455352
5915.12,-8.8,58.6,352.4185256
5915.2,-8.8,58.6,352.764188
5915.28,-8.8,58.6,352.4309914
5915.36,-8.8,58.6,352.4274572
5915.44,-8.8,58.6,352.4273702
5915.52,-8.8,58.6,352.4371661
5915.6,-8.8,58.6,352.7776331
5915.68,-8.8,58.6,352.4445678
5915.76,-8.8,58.6,352.7750263
5915.84,-8.8,58.6,352.7745698
5915.92,-8.8,58.6,352.4541921
5916,-8.8,58.6,352.4550243
5916.08,-8.8,58.6,352.791338
5916.16,-8.8,58.6,352.7861701
5916.24,-8.8,58.6,352.7899661
